CUMMINGS INC|PO BOX 804358 CHICAGO IL 60680-4105|Voluntary Employees Beneficiary Associations (Non-Government) Mutual/Membership Benefit Organizations Other|True|2015|2015|26509|251214|11750321|0|0|0
CLEMENTINE C CONKLING TRUST R50191007|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2016|2015|300305|239500|4021701|0|0|0
DAVID B AND PAMELA M WAUD FOUNDATION|200 W MADISON ST STE 3400 CHICAGO IL 60606-3600|Private Grantmaking Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2014|94494|176617|721849|1|59251|0
COURTNEY A KLEMAN FOUNDATION|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2016|2014|93056|65709|1001457|0|0|0
CULTURAL STUDIES ASSOCIATION|1658 MILWAUKEE AVE STE 100-7388 CHICAGO IL 60647-6905|Cultural Ethnic Awareness Arts Culture and Humanities|True|2015|2015|54502|65631|40695|0|0|30112
DAN J EPSTEIN FAMILY FOUNDATION|3240 N LAKE SHORE DR APT 8B CHICAGO IL 60657-3911|Private Independent Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2014|157478|538064|7455611|33000|0|35517
CULLEN M HUGHES MEMORIAL FUND|300 N LASALLE 17TH FLOOR CHICAGO IL 60654-3406||True|2015|2014|32302|24620|27023|1|32300|0
COMMUNIDAD CRISTIANA CIUDAD DE ADORACION|6548 S TROY ST CHICAGO IL 60629-2811||False|2014|2014|36001|32580|3421|0|36001|0
CRAIG FAMILY FOUNDATION|1002 E 62ND STREET CHICAGO IL 60637-2792|Private Independent Foundations Philanthropy Voluntarism and Grantmaking Foundations|False|2013|2013|25|6576|5276|1|25|0
CONGO SQUARE THEATRE COMPANY|2936 N SOUTHPORT AVE SUITE 210 CHICAGO IL 60657-4120|Performing Arts Organizations Arts Culture and Humanities|True|2016|2016|435534|416609|2126|17164|362329|73205
COUNCIL ON AMERICAN STUDIES EDUCATION CASE|4527 N SEELEY AVE CHICAGO IL 60625-1603|Education N.E.C.|True|2015|2015|10605|4832|9506|0|0|0
CLAUDE & DELLA CHILCUTT TR|10 S DEARBORN CHICAGO IL 60603-2300||True|2016|2014|46007|39977|643063|0|0|0
COMMUNICATION WORKERS OF AMERICA 54041 CWA NABET LOCAL|211 W WACKER DR STE 1030 CHICAGO IL 60606-1381||True|2015|2015|625069|593135|1283514|0|0|506788
COMMODITY CUSTOMER COALITION INC|611 S WELLS ST APT 2103 CHICAGO IL 60607-4795|Consumer Protection Safety Public Society Benefit — Multipurpose and Other|False|2014|2014|8442|7788|4257|174|8442|0
COMMUNITY LEARNING CENTER INC|10612 S WENTWORTH AVE CHICAGO IL 60628-2542||False|2014|2014|87814|81674|97758|17525|0|87814
CLARA E VANGADER TRUST UW 6865019700|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2016|2014|16696|10934|267255|0|0|0
CMHDC DEVELOPMENT SERVICES|225 W WACKER CHICAGO IL 60606-1224|Housing Development Construction Management Housing Shelter|True|2015|2015|2580506|2940198|17673106|18703649|262840|2317664
CRT TR JOE MENGES|135 S LASALLE ST CHICAGO IL 60603-4177||True|2016|2014|1690311|151897|2477506|0|0|0
COOLIDGE FOUNDATION INC|227 W MONROE CHICAGO IL 60606-5055||True|2016|2015|71236|48574|1187313|0|0|0
DAVID B AND MAY T SKINNER FOUNDATION INC|HH 333 W WACKER DRIVE NO 1700 CHICAGO IL 60606-0000|Private Grantmaking Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2014|25079|45640|755610|1|0|2831
COVENANT MINISTRIES OF BENEVOLENCE OREGON LLC|5145 N CALIFORNIA AVE CHICAGO IL 60625-3661|Unknown / Unclassified|True|2016|2016|7485090|7638487|24400097|8342250|295775|5660000
COOK COUNTY JUVENILE TEMPORARY DENTENTION CENTER FOUNDATION|1538 W JACKSON BLVD CHICAGO IL 60607-5304|Rehabilitation Services for Offenders Crime Legal-Related|True|2015|2015|44921|25042|122207|0|44921|0
COSMETIC SURGERY FOUNDATION FOR EDUCATION RESEARCH & PATIENT SAFET|4534 N VIRGINIA AVE CHICAGO IL 60625-3025|Educational Services and Schools - Other Educational Institutions and Related Activities|True|2015|2015|150095|105788|367948|6100|96992|0
COPPIN COMMUNITY CENTER|5627 S MICHIGAN AVE # 33 CHICAGO IL 60637-1103|Child Day Care Human Services — Multipurpose and Other|True|2015|2015|3500|3600|1|0|3500|0
CLAIRE V SMITH CHARITABLE FOUNDATION|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2016|2014|31480|23300|323532|0|0|0
COMMUNITY RENEWEL CHORUS AND ALL GODS CHILDREN CRC & AGC|1074 W TAYLOR BOX 174 CHICAGO IL 60607-4336|Singing Choral Arts Culture and Humanities|False|2011|||||||
COMMUNITY HELP CENTER MUSLIM WOMEN RESOURCE CENTER|6445 N WESTERN AVE STE 301 CHICAGO IL 60645-5452|Ethnic Immigrant Centers Services Human Services — Multipurpose and Other|True|2015|2015|2081096|1565653|1821993|373992|245004|1838890
DAVID BOLLAND FOUNDATION|2150 SOUTH CANALPORT SUITE 2C9 CHICAGO IL 60608-4559|Fund Raising and/or Fund Distribution Recreation Sports Leisure Athletics|True|2015|2015|-1455|36124|393659|0|423|0
COLLEGE MENTORING EXPERIENCE|5800 W ADAMS ST CHICAGO IL 60644-4660|Educational Services and Schools - Other Educational Institutions and Related Activities|True|2015|2015|47619|33526|14093|0|47619|0
CLARET CENTER INC|5536 S EVERETT AVE CHICAGO IL 60637-1902||True|2015|2015|550895|569484|324987|35279|54000|488624
COMMERCIAL STEERING DIVISION OF TRW INC SUPPL UNEMPL BENEFIT TRUST|10 S DEARBORN IL1-0117 CHICAGO IL 60603|Insurance Providers Services Mutual/Membership Benefit Organizations Other|False|2013|2013|-1240|12069|134563|0|0|0
CORA W WOOD SCHOLARSHIP FUND|10 S DEARBORN CHICAGO IL 60603-2300||True|2016|2014|11060|11333|132767|0|0|0
COMMUNITY WORKS AND SPORTS ALTERNATIVES MINISTRY FOR ECON DEV|5921 W HURON ST CHICAGO IL 60644-1017|Employment Procurement Assistance Job Training Employment Job-Related|False|2002|||||||
DARUL-EIMAN ISLAMIC COMMUNITY CENTER|6355 N CLAREMONT AVE STE B-1 CHICAGO IL 60659-2955|Islamic Religion-Related Spiritual Development|True|2015|2015|76719|72662|4057|0|76719|0
EDUCATION FUND OF THE CHICAGO AND MIDWEST REGION|333 S ASHLAND AVE CHICAGO IL 60607-2703|Labor Unions Organizations Employment Job-Related|True|2015|2015|784|1236|56446|0|0|760
DOMINION RESOURCES INC TRANSMISSION UNION WELFARE TRUST|50 S LA SALLE ST CHICAGO IL 60603-1008|Voluntary Employees Beneficiary Associations (Non-Government) Mutual/Membership Benefit Organizations Other|True|2015|2015|21305281|8875980|150143383|0|0|11832161
DEPAUL UNIVERSITY|1 E JACKSON BLVD CHICAGO IL 60604-2201|University or Technological Institute Educational Institutions and Related Activities|True|2016|2015|767833352|703730240|1392338809|488742223|47725109|690481455
EDNA BERYL CORNELL PERPETUAL TRUST|10 S DEARBORN IL1-0117 CHICAGO IL 60603|Philanthropy Charity Voluntarism Promotion General Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2014|24702|19366|365472|0|0|0
DIABETIC RETINOPATHY FOUNDATION|C/O JAMES MADLER 321 N CLARK ST CHICAGO IL 60654-0000||True|2016|2014|150|5538|38262|1|0|150
EMPOWERMENT THROUGH HEARING INC|777 N MICHIGAN AVE APT 2005 CHICAGO IL 60611-6628|Public Health Program (Includes General Health and Wellness Promotion Services) Health — General and Rehabilitative|False|2010|||||||
DRI FOUNDATION INC|55 W MONROE ST STE 2000 CHICAGO IL 60603-5121|Fund Raising and/or Fund Distribution Crime Legal-Related|True|2015|2015|6975|654|6321|0|975|0
DIAMOND HEADACHE CLINIC RESEARCH AND EDUCATIONAL FOUNDATION|1235A N CLYBOURN AVE CHICAGO IL 60610-1707|Medical Research N.E.C.|True|2015|2015|938488|1017427|66605|0|665448|273040
DELMAR AND AUDRIA M OLSON FAMILY FOUNDATION OLSON AUDRIA M & GARY TTEES|PO BOX 803878 CHICAGO IL 60680-3878|Private Independent Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2016|2014|268073|166853|2570622|0|0|0
DZ LIEBMANN FUND 7428018|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300|Scholarships Student Financial Aid Services Awards Educational Institutions and Related Activities|True|2016|2014|1333858|1334293|19968574|0|0|0
DR CHARLES GLEN SHINABERRY AND DR MARY TIBITHA MOORE SHINABERRY PUBLIC SCHOLARSHIP TRUST|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300|Scholarships Student Financial Aid Services Awards Educational Institutions and Related Activities|True|2016|2014|86889|56856|889077|0|0|0
DREAMS FOR KIDS FOUNDATION INC|155 N MICHIGAN AVE CHICAGO IL 60601-7511|Single Organization Support Youth Development|True|2015|2015|107795|117322|34988|15357|4005|0
DAYTON OPERA ASSOCIATION IRRV CHARITABLE TR|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300|Single Organization Support Philanthropy Voluntarism and Grantmaking Foundations|True|2016|2014|119486|245701|1431142|0|0|0
ELIAS & HANNA REGENSBURGER FOUNDATION|10 S DEARBORN CHICAGO IL 60603-2300||True|2016|2015|68916|112512|1747269|0|0|0
ELASTIC ARTS FOUNDATION|3429 W DIVERSEY AVE 208 CHICAGO IL 60647-1220|Music Arts Culture and Humanities|True|2015|2015|371366|215131|192130|2950|225836|144668
EDWIN ILES BOYD TRUST 3401071300 FBO ST PETERS ROMAN CATHOLIC CHURCH|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2016|2014|39517|24161|731590|0|0|0
DONALD S WALKER FUND 1613260|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2016|2014|6674410|884489|26541245|0|0|0
DR K JEFFERY KRANZLER MD FOUNDATION|2712 W SHERWIN AVE CHICAGO IL 60645-1322|Private Grantmaking Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2014|6373|5380|29157|0|0|9
E L & R F HALLBERG FOUNDATION 25-5632-00-2|10 S DEARBORN CHICAGO IL 60603-2300||True|2016|2014|160474|211800|3315099|0|0|0
DAVID L ROWE FOUNDATION TR|PO BOX 803878 CHICAGO IL 60680-3878|Private Grantmaking Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2016|2015|177058|199188|3130591|0|0|0
DRAUGAS FOUNDATION CO ALEXANDER R DOMANSKIS|4545 W 63RD ST CHICAGO IL 60629-5532|Religion Related Spiritual Development N.E.C.|True|2015|2015|80633|32328|624130|0|31240|0
EMBER FOUNDATION|3553 W PETERSON AVE STE 208 CHICAGO IL 60659-3217|Single Organization Support Religion-Related Spiritual Development|True|2015|2015|322301|270934|430126|373|321822|0
EDWARD LANE MURPHY TESTAMENTARY TRUST B|10 S DEARBORN CHICAGO IL 60603-2300||True|2016|2015|7459|7847|108002|0|0|0
EDGEBROOK COMMUNITY ASSOCIATION INC|6597 N TAHOMA AVE CHICAGO IL 60646-2830||False|2009|||||||
DIVERSEY HARBOR LAKEVIEW PRESERVA TION ASSOCIATION|C/O EUGENE FISHER 2626 N LAKEVIEW CHICAGO IL 60614|Water Resource Wetlands Conservation and Management Environmental Quality Protection and Beautification|False|2013|2012|4300|5199|5832|0|0|0
EDGEWATER MEDICAL CENTER|135 S LA SALLE ST STE 3705 CHICAGO IL 60603-4101|Hospital General Health — General and Rehabilitative|True|2015|2015|530709|897386|13307530|73629184|0|340
EDUCATIONAL & INSTITUTIONAL INSURANCE ADMINISTRATORS INC|200 S WACKER DR STE 1000 CHICAGO IL 60606-5860|Nonmonetary Support N.E.C. Religion-Related Spiritual Development|False|2012|||||||
DOLORES AND ALBERT NICIFORO MEMORIAL SCHOLARSHIP FOUNDATION|141 W JACSKON BOULEVARD CHICAGO IL 60604-2992|Private Grantmaking Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2014|19002|26240|2104|1|19000|2
EDUCATION FOUNDATION OF NEPAL|5909 N CALIFORNIA AVE CHICAGO IL 60659-3904|Educational Services and Schools - Other Educational Institutions and Related Activities|True|2016|2015|5590||3000|0|5590|0
EARL AND BRENDA SHAPIRO FOUNDATION|400 N MICHIGAN AVE STE 1020 CHICAGO IL 60611-4164|Private Independent Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2014|1173979|3729447|19715785|0|0|14
DRUCKER FAMILY FOUNDATION|179 E LAKE SHORE DR STE APT 18W CHICAGO IL 60611-1340|Private Independent Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2016|2014|6501|17357|181185|0|0|381
DOLORES E GRAVES FOUNDATION|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300|Private Independent Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2016|2015|24249|28299|330390|0|0|0
DONDAS HOUSE INC|8037 S SAINT LAWRENCE AVE CHICAGO IL 60619-3813|Arts Cultural Organizations - Multipurpose Arts Culture and Humanities|True|2015|2015|206023|188434|20903|0|206023|0
DAVIS FAMILY CHARITABLE TRUST DAVIS FAMILY CHARITABLE TRUST|135 S LASALLE ST CHICAGO IL 60603-4177|Fund Raising and/or Fund Distribution Human Services — Multipurpose and Other|True|2016|2014|43607|95867|1165193|0|0|0
ELLA AND MAX METZGER TR 8336547600|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2016|2015|19983|19355|237418|0|0|0
ELIZABETH SPANTON TRUST FBO OLD LADIES HOME|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2016|2014|18105|11308|199082|0|0|0
DIVISION STREET BUSINESS DEVELOPMENT ASSOCIATION|2459 W DIVISION ST CHICAGO IL 60622-2941|Urban Community Economic Development Community Improvement Capacity Building|True|2015|2015|94685|131650|134571|18036|39125|54660
EMR FOUNDATION INC C-O EMERSON ELECTRIC CO|PO BOX 803878 CHICAGO IL 60680-3878||True|2015|2014|0||2124|0|0|0
ELIZABETH N ROBB CHARITABLE FOUNDATION|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300|Private Grantmaking Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2014|567370|331182|8168471|0|0|0
ENVIRONMENT ILLINOIS RESEARCH AND EDUCATION CENTER NFP|328 S JEFFERSON ST STE 620 CHICAGO IL 60661-5611|Natural Resources Conservation and Protection Environmental Quality Protection and Beautification|True|2015|2015|77982|157127|743559|134419|77982|0
DISABLED AMERICAN VETERANS 6 J H PATTON|8924SOGLESBYAVE CHICAGO IL 60617-0000||False|2013|2013|5000||5000|0|5000|0
DOMINION RESOURCES INC OHIO UNIONS WELFARE TRUST|50 S LA SALLE ST CHICAGO IL 60603-1008||True|2015|2015|9812289|11312441|132800193|0|0|0
DOCARE INTERNATIONAL|142 E ONTARIO STREET CHICAGO IL 60611-2874|Health Support Services Health — General and Rehabilitative|True|2016|2016|171987|188632|311535|0|109332|0
ED E & GLADYS HURLEY FOUNDATION|10 S DEARBORN CHICAGO IL 60603-2300||True|2016|2014|231801|227737|3593437|0|0|0
ELIZABETH QUIMBY BABBITT CHARITABLE TRUST UA|10 S DEARBORN CHICAGO IL 60603-2300||True|2016|2014|29841|21156|288338|0|0|0
ELIZABETH MORSE GENIUS CHARITABLE TRUST C-O CONTINENTAL BANK N A|135 S LASALLE ST CHICAGO IL 60603-4177||True|2016|2014|4427010|3334674|57210587|0|0|0
EASTERN LONG ISLAND HOSPITAL U-W W CASE|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2016|2015|33088|21605|374621|0|0|0
DENE R HEADSTREAM FARM TRUST|10 S DEARBO CHICAGO IL 60603-0000||True|2015|2014|49388|91634|749345|0|0|0
EARLY READING INITIATIVE NFP|30 E ADAMS ST STE 440 CHICAGO IL 60603-5639|Remedial Reading Reading Encouragement Educational Institutions and Related Activities|False|2005|||||||
ELIZABETH ANN PARKMAN FOUNDATION|330 N WABASH AVE STE 1650 CHICAGO IL 60611-7769||True|2015|2014|49359|123211|1681291|1|0|0
EDMUND N HUYCK FOUNDATION TR P60162008|10 S DEARBORN CHICAGO IL 60603-2300||True|2016|2014|685683|195119|2891972|0|0|0
EMAUS SCHOLARSHIP FOUNDATION OF ILLINOIS|1351 E 56TH ST CHICAGO IL 60637-1754|Scholarships Student Financial Aid Services Awards Educational Institutions and Related Activities|True|2016|2015|18960|17981|5960|0|18000|0
DIRCTSERV HEALTH|820 N ORLEANS ST STE 401 CHICAGO IL 60610-6858|Public Health Program (Includes General Health and Wellness Promotion Services) Health — General and Rehabilitative|False|2014|2014|24338|29527|209|16483|24338|0
ENIVAR CHARITABLE FUND|55 W MONROE STREET CHICAGO IL 60603-5001||True|2015|2014|543254|23621|784434|1|0|10
EDUCATIONAL & SCIENTIFIC FDTN OF THE ILL STATE MEDICAL SOCIETY INC|20 N MICHIGAN AVE CHICAGO IL 60602-4811||True|2015|2015|24800|83041|1281588|41072|7905|1908
DOROTHY G EVANS TRUST|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2015|2014|27767|27949|438300|0|0|0
E&M CHARITABLE FUND|PO BOX 803878 CHICAGO IL 60680-3878|Private Independent Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2016|2015|22757|30838|433931|0|0|0
EPSTEIN FINE ARTS FUND|3270 N LAKE SHORE DR APT 12B CHICAGO IL 60657|Visual Arts Organizations Arts Culture and Humanities|False|2014|2013|0||31176|0|0|0
DIVERSITY SCHOLARSHIP FOUNDATION NFP|PO BOX 641573 CHICAGO IL 60664-1573|Scholarships Student Financial Aid Services Awards Educational Institutions and Related Activities|True|2015|2015|66663|66611|100690|0|65150|0
ENDOWMENT FUND OF THE INSTITUTE OF RELIGION AND HUMAN DEVELOPMENT|10 S DEARBORN CHICAGO IL 60603-2300|Single Organization Support Educational Institutions and Related Activities|True|2016|2014|124769|105301|1444973|0|0|0
DOMINICANS OF AVRILLE INC|223 W JACKSON BLVD STE 615 CHICAGO IL 60606-6970|Arts Cultural Organizations - Multipurpose Arts Culture and Humanities|True|2016|2015|104680|104680|1|0|104680|0
ENVIRONMENTAL LAW AND POLICY CENTER ACTION FUND|35 E WACKER DR STE 1600 CHICAGO IL 60601-2206|Research Institutes and/or Public Policy Analysis Environmental Quality Protection and Beautification|True|2015|2015|146005|140901|309393|0|146005|0
DECALOGUE FOUNDATION INC|134 N LASALLE ST 1430 CHICAGO IL 60602-0000||True|2015|2014|13185|732|53511|0|13185|0
ELIZABETH CONSLER STENNER TR RANIEWICZ JOHN & PAUL SHERIDAN TTEE|10 S DEARBORN CHICAGO IL 60603|Private Independent Foundations Philanthropy Voluntarism and Grantmaking Foundations|False|2014|2013|-33536|421826|103047|0|0|2581
EDWARD F ANIXTER FAMILY FOUNDATION|1300 N STATE PKWY APT 803 CHICAGO IL 60610-8657||True|2016|2015|1|1377|6028|0|0|1
DRIVEN AND EMPOWERED YOUTH INC|3638 W GRAND AVE CHICAGO IL 60651|Youth Development Programs Other Youth Development|False|2013|2013|682298|694308|37025|0|682298|0
ELUNED & EDWARD RUSSELL CHARITABLE FOUNDATION|PO BOX 803878 CHICAGO IL 60680-3878|Fund Raising and/or Fund Distribution Human Services — Multipurpose and Other|True|2016|2015|175098|278949|3998929|0|0|0
DORA LEE LANGDON NTSU JAZZ SINGERS CHARITABLE TR|10 S DEARBORN CHICAGO IL 60603-2300||True|2016|2014|18273|15701|201556|0|0|0
DOMINION RESOURCES INC COLLECTIVELY BARGAINED VEBA TRUST|50 S LA SALLE ST CHICAGO IL 60603-1008||True|2015|2015|35223931|2486073|597878952|0|0|0
DORIS J BISHOP FOUNDATION 742 74M29|PO BOX 803878 CHICAGO IL 60680-3878|Private Independent Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2016|2015|7036|10332|140387|0|0|0
EMY-LOU BIEDENHARN TRUST 3605201202|10 S DEARBORN CHICAGO IL 60603-2300||True|2015|2014|1366058|284746|16342577|1384345|0|0
EDWARD & NETA THOMPSON MEMORIAL SCHOLARSHIP FUND|111 W MONROE ST TAX DIV 10C CHICAGO IL 60603-0000|Scholarships Student Financial Aid Services Awards Educational Institutions and Related Activities|True|2016|2015|9273|8115|96270|0|0|0
ELGIN MAHLE SCHOLARSHIP TRUST FUND|10 S DEARBO CHICAGO IL 60603-0000|Scholarships Student Financial Aid Services Awards Educational Institutions and Related Activities|True|2016|2014|40699|33775|262844|0|0|0
DOMINION RESOURCES INC PEOPLES NATURAL GAS UNION WELFARE TRUST|50 S LA SALLE ST CHICAGO IL 60603-1008||True|2015|2015|1258480|2799939|15684320|0|0|0
DAVID E AND KIRSTEN R CUNNINGHAM CHARITABLE FOUNDATION|220 N GREEN ST CHICAGO IL 60607-1702|Private Independent Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2014|91237|40867|784487|1|63217|0
DR PETRA AND OWEN RISSMAN FOUNDATION|500 W MADISON ST STE 3700 CHICAGO IL 60661-4591|Private Independent Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2014|137330|128574|1824072|14986|0|0
EDNA J MEYER CHARITABLE TR 32-A012-00-7|111 WEST MONROE ST CHICAGO IL 60603-4096||True|2016|2015|44266|36025|560009|0|0|0
DOMINION RESOURCES INC SALARIED EMPLOYEE LIFE INSURANCE VEBA TRUST|50 S LA SALLE ST CHICAGO IL 60603-1008||True|2015|2015|8465570|7600484|82018374|0|0|0
EDITHA HOUSE FOUNDATION|227 WEST MONROE STREET CHICAGO IL 60606-5055|Private Operating Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2014|1840476|1337205|517645|0|1748028|92
EDNA LOUISE MASON SCHOLARSHIP FUND|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2016|2014|9684|6564|119445|0|0|0
DRIVER FAMILY REUNION INC|1710 E 83RD PL CHICAGO IL 60617-1713|Historical Societies Related Historical Activities Arts Culture and Humanities|False|2013|2013|309||0|0|309|0
ECLIPSE THEATRE COMPANY MARK MELENDES PRESIDENT|4001 N RAVENSWOOD AVE STE 602B CHICAGO IL 60613-2576|Theater Arts Culture and Humanities|True|2015|2014|78259|85232|1|0|37768|34792
EDNA W & JAMES E COOPER TR FUNDS 3400003000|10 S DEARBORN CHICAGO IL 60603-2300||True|2016|2014|21589|19652|316579|0|0|0
