name|address|desc|active|latest|info_year|revenue|expense|assets|liabilites|cont_rev|other_rev|coordinates
ATTORNEY GENERAL OF WEST VIRGINIA PUBLIC HEALTH TRUST 9355283300|10 S DEARBORN CHICAGO IL 60603-2300||True|2016|2014.0|835.0|4367.0|40194.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
B D & JANE MCINTYRE FOUNDATION|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2016|2014.0|292264.0|223597.0|3989385.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
CENTER FOR APPLIED INNOVATION INC|200 W MADISON 37TH FLOOR CHICAGO IL 60606-3465|Promotion of Business Community Improvement Capacity Building|True|2015|2015.0|0.0|10.0|4383.0|15819.0|0.0|0.0|[37.8687886, -122.2592009]
BROWN FOUNDATION|233 E WALTON PL 8TH FL CHICAGO IL 60611|Private Grantmaking Foundations Philanthropy Voluntarism and Grantmaking Foundations|False|2013|2012.0|20700.0|9901.0|10875.0|0.0|20700.0|0.0|[37.8687886, -122.2592009]
CARE & CARE|6346 N TALMAN CHICAGO IL 60659-1898|Ambulatory Health Center Community Clinic Health — General and Rehabilitative|True|2015|2015.0|4118.0|9491.0|1864.0|0.0|4118.0|0.0|[41.7776659, -87.6900085736496]
CHARLES SHULMAN CHARITABLE REMAINDER UNITR 30220695|PO BOX 803878 CHICAGO IL 60680-3878||True|2016|2014.0|54452.0|61718.0|906318.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
BRIGHTER BEHAVIOR CHOICES INC NFP|8247 S INDIANA AVE CHICAGO IL 60619-4738|Low-Cost Temporary Housing Housing Shelter|True|2015|2014.0|99497.0|79811.0|26818.0|4785.0|0.0|96157.0|[41.7442228, -87.619158299117]
CALAHAN FOUNDATION NFP|7030 S HALSTED ST SUITE 200 CHICAGO IL 60621-1714|Emergency Assistance (Food Clothing Cash) Human Services — Multipurpose and Other|True|2015|2015.0|202173.0|161874.0|110134.0|71942.0|202173.0|0.0|[41.7660794, -87.6447978335972]
CATERPILLAR INC GROUP INSURANCE MASTER TRUST AGREEMENT|PO BOX 804358 CHICAGO IL 60680-4105||True|2016|2015.0|205617745.0|255323316.0|657806237.0|39804.0|0.0|124496183.0|[37.8687886, -122.2592009]
CABINET MAKERS ASSOC|47 W POLK ST STE 100 # 145 CHICAGO IL 60605-2085|Promotion of Business Community Improvement Capacity Building|True|2015|2015.0|204690.0|224106.0|125852.0|0.0|161347.0|10596.0|[41.8718717, -87.6290976713029]
C W MATHERS TR UW 21665|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2016|2014.0|18139.0|8187.0|195436.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
CCSGO|2036 W FARRAGUT AVE CHICAGO IL 60625-1202|Education N.E.C.|False|2008||||||||[37.8687886, -122.2592009]
CAMPAIGN TO END THE DEATH PENALTY ALICE KIM DIRECTOR|1448 E 53RD ST CHICAGO IL 60615-4512|Alliance/Advocacy Organizations Educational Institutions and Related Activities|True|2015|2015.0|20929.0|24995.0|17935.0|0.0|19824.0|1105.0|[41.79973445, -87.5898607030293]
CENTER FOR INTERNATIONAL PERFORMANCE AND EXHIBITION|5555 N SHERIDAN RD APT 1107 CHICAGO IL 60640-1639|Arts Cultural Organizations - Multipurpose Arts Culture and Humanities|True|2016|2015.0|103572.0|104235.0|9652.0|0.0|84412.0|18268.0|[41.9829105784111, -87.6550552233743]
CHARLOTTE KEENE CHARITABLE TRUST|10 S DEARBORN CHICAGO IL 60603-2300||True|2016|2015.0|50868.0|60228.0|882819.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
CHICAGO ARTISTS COALITION|217 N CARPENTER ST CHICAGO IL 60607-1712|Arts Service Organizations and Activities Arts Culture and Humanities|True|2015|2015.0|483217.0|590912.0|366630.0|15522.0|430422.0|70110.0|[41.88620645, -87.6529796962285]
CHARLES A YOUNG TRUST UA 02-21749|PO BOX 803878 CHICAGO IL 60680-3878||True|2016|2014.0|10630.0|9198.0|226731.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
CAL-MET DEVELOPMENT INCORPORATED|4101 S CALUMET AVENUE CHICAGO IL 60653-2600||True|2016|2015.0|1327785.0|1344316.0|2640895.0|4799059.0|0.0|1323207.0|[41.82009, -87.618339]
CAMBODIAN ASSOCIATION OF ILLINOIS|2831 W LAWRENCE AVE CHICAGO IL 60625-3619|Ethnic Immigrant Centers Services Human Services — Multipurpose and Other|True|2016|2015.0|1877842.0|1878839.0|1540436.0|467807.0|1852742.0|17515.0|[41.96832505, -87.69990955]
CENTER FOR OPEN GOVERNMENT NFP|20 N WACKER DR STE 1300 CHICAGO IL 60606-2910|Alliance/Advocacy Organizations Civil Rights Social Action Advocacy|False|2010||||||||[37.8687886, -122.2592009]
CHARLES FOUNDATION TR 06291998|135 S LASALLE ST CHICAGO IL 60603-4177|Private Independent Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2016|2014.0|189136.0|334417.0|5391655.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
CARTHAGE COLLEGE ELCA RELATED UNIV & COLLG EMPLS HEALTH BENE TR|200 S WACKER DR STE 1000 CHICAGO IL 60606-5860||False|2006||||||||[37.8687886, -122.2592009]
CDA MIDWAY PLAISANCE ASSOCIATION|731 E 60TH ST CHICAGO IL 60637-5532|Public Housing Facilities Housing Shelter|True|2016|2015.0|546190.0|681286.0|2277717.0|3840259.0|0.0|545180.0|[41.78558785, -87.6065337016313]
CALUMET YACHT CLUB INC|4025 E 102ND ST CHICAGO IL 60617-6061||True|2015|2015.0|152778.0|141730.0|78807.0|0.0|61.0|60776.0|[41.7100371, -87.5529781]
CATAPULT CHICAGO INC|321 N CLARK ST STE 2550 CHICAGO IL 60654-4754|Cultural Ethnic Awareness Arts Culture and Humanities|True|2015|2015.0|460513.0|478358.0|65159.0|13000.0|182400.0|275513.0|[41.8881932, -87.63060329176]
CHATHAM-AVALON MINISTRIES INC|8601 S STATE ST CHICAGO IL 60619-5614|Food Service Free Food Distribution Programs Food Agriculture and Nutrition|True|2016|2014.0|10659.0|13213.0|1690.0|0.0|10659.0|0.0|[41.738063, -87.62408]
BURMESTER CHARITABLE TRUST|10 S DEARBORN CHICAGO IL 60603-2300|Fund Raising and/or Fund Distribution Human Services — Multipurpose and Other|True|2016|2015.0|67026.0|115123.0|1711971.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
BROTHERHOOD OF GRAMMOS|5310 N HARLEM AVENUE STE 200 CHICAGO IL 60656-1865|Human Service Organizations - Multipurpose Human Services — Multipurpose and Other|True|2015|2015.0|9674.0|7294.0|125403.0|0.0|0.0|0.0|[41.9765591, -87.8074713732309]
C N THOMPSON TUW R60903003|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2016|2014.0|21760.0|15175.0|328277.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
CHARLES SIMEON TR HELM DAVID TTEE|PO BOX 15212 CHICAGO IL 60615-5140|Single Organization Support Religion-Related Spiritual Development|True|2016|2016.0|531144.0|575987.0|25352.0|6015.0|346635.0|180043.0|[41.7951824, -87.5892013]
CATHERINE COOK SCHOOL|226 W SCHILLER ST CHICAGO IL 60610-1808||True|2015|2015.0|14033250.0|12943393.0|34505078.0|26761266.0|1784220.0|12237173.0|[41.90780505, -87.6358522522706]
CHICAGO ASSOCIATION OF VETERANS OF WORLD WAR II|6411 N TROY ST CHICAGO IL 60645-4108|Military Veterans' Organizations Public Society Benefit — Multipurpose and Other|False|2013||||||||[37.8687886, -122.2592009]
CENTER FOR UFO STUDIES|PO BOX 31335 CHICAGO IL 60631-0335|Astronomy Science and Technology Research Institutes Services|False|2007||||||||[37.8687886, -122.2592009]
CHICAGO A CAPPELLA|2936 N SOUTHPORT 2ND FL CHICAGO IL 60657-4120|Singing Choral Arts Culture and Humanities|True|2016|2016.0|517472.0|456597.0|315070.0|67925.0|288243.0|176661.0|[37.8687886, -122.2592009]
BRIAN PICCOLO CANCER RESEARCH FUND INC|1700 W VAN BUREN ST RM 250 CHICAGO IL 60612-3228||True|2015|2015.0|229290.0|234442.0|107685.0|0.0|229250.0|0.0|[37.8687886, -122.2592009]
CATHOLIC YOUTH MINISTRY CENTER AT MORGAN PARK HIGH SCHOOL|1825 W MONTEREY AVE CHICAGO IL 60643-4241|Youth Development - Religious Leadership Youth Development|True|2016|2016.0|103044.0|101476.0|28139.0|0.0|72812.0|0.0|[41.69098015, -87.668346019232]
CHICAGO 2011 TRANSITION COMMITTEE|208 S LA SALLE ST STE 814 CHICAGO IL 60604|Government and Public Administration Public Society Benefit — Multipurpose and Other|False|2013|2012.0|664.0|664.0|0.0|0.0|664.0|0.0|[37.8687886, -122.2592009]
CHESTNUT SQUARE AT THE GLEN ASSOCIATION|5025 N PAULINA ST CHICAGO IL 60640-2772|Senior Citizens' Housing/Retirement Communities Housing Shelter|True|2015|2015.0|4554930.0|5036553.0|20803139.0|42206836.0|0.0|4554118.0|[41.9728301, -87.671072565656]
CHAIM FANNY LOUIS BENJAMIN & ANNE FLORENCE KAUFMAN MEMORIAL TRUST|10 S DEARBORN CHICAGO IL 60603-2300||True|2016|2015.0|156074.0|154285.0|2183260.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
CHAPIN HALL CENTER FOR CHILDREN|1313 E 60TH ST CHICAGO IL 60637-2830|Residential Custodial Care Human Services — Multipurpose and Other|True|2016|2015.0|13713729.0|13298038.0|43935987.0|10785751.0|11971907.0|0.0|[41.78563085, -87.5928178588813]
CASA CENTRAL SOCIAL SERVICES CORPORATION|1343 N CALIFORNIA AVE CHICAGO IL 60622-2803|Human Service Organizations - Multipurpose Human Services — Multipurpose and Other|True|2016|2015.0|17350892.0|17576875.0|7626566.0|1330569.0|15791141.0|1298794.0|[41.9060585, -87.6964834]
CHICAGO 2016|200 E RANDOLPH STE 2016 CHICAGO IL 60601|Olympics Committees and Related International Competitions Recreation Sports Leisure Athletics|False|2013|2011.0|0.0||195902.0|93138.0|0.0|0.0|[37.8687886, -122.2592009]
CENTER FOR CHANGING LIVES|1955 N ST LOUIS UNIT 101 CHICAGO IL 60647-2049|Homeless Temporary Shelter For Housing Shelter|True|2015|2015.0|765803.0|736500.0|381140.0|139386.0|745352.0|20402.0|[37.8687886, -122.2592009]
CASA AZTLAN|1808 S BLUE ISLAND STE 202 CHICAGO IL 60608-3013||False|2009||||||||[37.8687886, -122.2592009]
BROOKLYN INSTITUTE OF ARTS & SCIENCES TRUST R51703008 J P MORGAN CHASE BANK|10 S DEARBORN IL1 0117 CHICAGO IL 60603-0000|University or Technological Institute Educational Institutions and Related Activities|True|2016|2015.0|20299.0|15006.0|327635.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
CECIL MAUGER CHARITABLE TRUST|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2015|2015.0|87466.0|84151.0|1064888.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
CARING CONNECTIONS FOR SENIORS|1530 W MORSE AVE CHICAGO IL 60626|Senior Centers Services Human Services — Multipurpose and Other|False|2014|2014.0|22416.0|50443.0|23324.0|0.0|22276.0|140.0|[37.8687886, -122.2592009]
CAMPAIGN IN SUPPORT OF C PRISONERS|19 E 110TH PL APT 409 CHICAGO IL 60628|Services to Prisoners and Families - Multipurpose Crime Legal-Related|False|2010|2010.0|0.0||1.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
CENTER FOR LAW AND SOCIAL WORK|4753 N BROADWAY ST STE 632 CHICAGO IL 60640-4996|Adoption Human Services — Multipurpose and Other|True|2016|2016.0|1025659.0|846352.0|635760.0|42420.0|987889.0|0.0|[41.9687397, -87.6591491]
BRENDAN SENIOR HOUSING CORPORATION|721 N LA SALLE ST 5TH FLOOR CHICAGO IL 60654-3503||True|2016|2016.0|844313.0|935069.0|8972607.0|318805.0|0.0|842015.0|[41.8945495, -87.6325739]
CELESTIAL CHURCH OF CHRIST OSHOFFA PARISH|4100 N TROY ST CHICAGO IL 60618-2412|Religion Related Spiritual Development N.E.C.|False|2011|2011.0|75313.0|72983.0|0.0|0.0|75313.0|0.0|[37.8687886, -122.2592009]
C LYDIA FREDERICK TRUST AGREEMENT 02-25786 01|PO BOX 803878 CHICAGO IL 60680-3878||True|2016|2014.0|178375.0|170339.0|2640316.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
CALL TO ACTION CHICAGOLAND|5944 W MONTROSE AVE CHICAGO IL 60634-1628|Services to Promote the Independence of Specific Populations Human Services — Multipurpose and Other|False|2001||||||||[37.8687886, -122.2592009]
CABALLERO INDUSTRIAL INC|222 SOUTH RIVERSIDE PLAZA 26TH FLR CHICAGO IL 60606-5808|Real Estate Organizations Community Improvement Capacity Building|True|2015|2015.0|897769.0|555318.0|14835788.0|4159827.0|0.0|897769.0|[41.87870145, -87.6389370491127]
CALIFORNIA PLAZA AT WALNUT CREEK INC|191 N WACKER DR STE 2500 CHICAGO IL 60606-1615|Real Estate Organizations Community Improvement Capacity Building|False|2004||||||||[37.8687886, -122.2592009]
CENTER FOR HUMANS AND NATURE NFP|20 N WACKER DR STE 2807 CHICAGO IL 60606-3101|Biological Life Science Research Science and Technology Research Institutes Services|True|2015|2015.0|1223958.0|1082304.0|4977457.0|59516.0|1071074.0|0.0|[37.8687886, -122.2592009]
BURSTEIN FAMILY FOUNDATION|6440 N CENTRAL AVE CHICAGO IL 60646-2935||True|2016|2014.0|33337.0|59135.0|290666.0|0.0|0.0|0.0|[41.99861325, -87.7636286041035]
CHARLES H KERR PUBLISHING COMPANY|1726 W JARVIS AVE STE 1 CHICAGO IL 60626-1606||True|2015|2015.0|17931.0|31057.0|44218.0|0.0|1000.0|0.0|[42.01614485, -87.6736377029439]
BULLETIN OF THE ATOMIC SCIENTISTS|1155 E 60TH ST CHICAGO IL 60637-2745||True|2015|2015.0|2065581.0|1272920.0|1347953.0|148146.0|1927398.0|169642.0|[41.78544505, -87.5969593025297]
CASTAWAYS FOUNDATION C-O BRUCE A CROWN|414 N ORLEANS ST STE 301 CHICAGO IL 60654-4466||True|2015|2014.0|188041.0|130702.0|2483352.0|1.0|33000.0|638.0|[41.8896816, -87.6372631]
CHARLES L HUTCHINSON FUND 01-13088|PO BOX 803878 CHICAGO IL 60680-3878||True|2016|2014.0|109306.0|48534.0|1437477.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
CANINES & COMPANY|4830 W FLETCHER ST CHICAGO IL 60641-5112|Animal Protection and Welfare Animal-Related|True|2016||||||||[41.93812455, -87.7481560077781]
CALUMET CITY THUNDERBOLTS YOUTH FOOTBALL AND CHEER|6433 S CALIF AVE CHICAGO IL 60629|Football Clubs Leagues Recreation Sports Leisure Athletics|False|2012|2012.0|0.0|29820.0|0.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
CHARLES M & MARY D GRANT FOUNDATION P 13040|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2016|2014.0|383155.0|484651.0|7451373.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
CARNEY FAMILY FOUNDATION|10 S RIVERSIDE PLZ STE 1470 CHICAGO IL 60606-3838|Private Grantmaking Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2014.0|202913.0|95007.0|314818.0|1.0|0.0|0.0|[41.8812218, -87.63916285]
CHICAGO ASSOCIATION FOR PSYCHOANALYTIC PSYCHOLOGY|3712 N BROADWAY NO 321 CHICAGO IL 60613-4235||False|2014|2014.0|14783.0|15795.0|18703.0|0.0|0.0|4906.0|[37.8687886, -122.2592009]
BYRON C MERTON TR UW FBO GRACE LUTHERN CHURCH 012588|JPMORGAN CHASE BANK 10 S DEARBORN CHICAGO IL 60603|Single Organization Support Religion-Related Spiritual Development|False|2013|2012.0|9462.0|17346.0|250379.0|1.0|0.0|7.0|[37.8687886, -122.2592009]
CHEZ FAMILY FOUNDATION|1524 N ASTOR ST CHICAGO IL 60610-2057|Private Independent Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2014.0|758218.0|317565.0|2177047.0|1.0|670000.0|5070.0|[41.9102525, -87.6280802417652]
CERQUA RIVERA ART EXPERIENCE|410 S MICHIGAN AVE STE 468 CHICAGO IL 60605-1390|Dance Arts Culture and Humanities|True|2016|2016.0|183329.0|182013.0|24600.0|9700.0|137123.0|46053.0|[41.87641955, -87.6248618006046]
CHARLES N GORHAM MEMORIAL FUND|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2016|2014.0|75768.0|55268.0|820022.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
BUILDING SERVICE CONTRACTORS ASSOCIATION INTERNATIONAL INC|330 N WABASH AVE STE 2000 CHICAGO IL 60611-7621||True|2015|2015.0|1716677.0|1594679.0|805905.0|591433.0|25511.0|1687656.0|[41.8886492, -87.6275875603297]
CHARLES E MARKS JR CHARITABLE TRUST|203 N LA SALLE ST STE 1620 CHICAGO IL 60601|Private Independent Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2014.0|4599810.0|6750692.0|15075337.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
CHARLES P AND LUCY MILLER STURGES CHARITABLE TRUST|PO BOX 803878 CHICAGO IL 60680-3878|Private Grantmaking Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2016|2014.0|240757.0|282786.0|3346600.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
CHARLES N SMITH TRUST FOR RILEY HOSPITAL INDIANAPOLIS RETIREMENT|10 S DEARBORN CHICAGO IL 60603-2300||True|2016|2014.0|180118.0|122273.0|2107110.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
CARLEEN & ALDE FRIDGE FOUNDATION|10 S DEARBORN CHICAGO IL 60603-2300||True|2016|2014.0|27780.0|20783.0|271298.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
CCIM INSTITUTE|430 N MICHIGAN AVE CHICAGO IL 60611-4011|Promotion of Business Community Improvement Capacity Building|True|2015|2015.0|12338047.0|11419670.0|16083539.0|4202615.0|0.0|12218125.0|[41.890382, -87.6247050510543]
CENTER FOR ADVANCING DOMESTIC PEACE INC|813 S WESTERN AVE CHICAGO IL 60612-4170|Family Violence Shelters Services Human Services — Multipurpose and Other|True|2015|2015.0|411908.0|377779.0|130748.0|19746.0|159640.0|223229.0|[41.8752166, -87.6863482]
BRING THE MUSIC INITIATIVE|1516 W ROSEMONT AVE CHICAGO IL 60660-1355|Youth Development Programs Other Youth Development|False|2014|2014.0|1160.0|2503.0|1055.0|0.0|1160.0|0.0|[37.8687886, -122.2592009]
BROOMFIELD CHARITABLE FOUNDATION|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2016|2014.0|51083.0|45612.0|687150.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
BUSINESS AND PROFESSIONAL PEOPLE FOR THE PUBLIC INTEREST|25 E WASHINGTON ST STE 1515 CHICAGO IL 60602-1852|Public Interest Law Litigation Crime Legal-Related|True|2015|2015.0|2269443.0|1968459.0|8024561.0|29250.0|316697.0|804584.0|[41.88284165, -87.6266671655424]
C R A S H|643 N ORLEANS ST CHICAGO IL 60654-3608|Human Service Organizations - Multipurpose Human Services — Multipurpose and Other|True|2015|2015.0|12644.0|25607.0|129056.0|0.0|12575.0|0.0|[41.89346625, -87.6368090868914]
CHARLOTTE HOFFER AND CLIFFORD HOFFER MEMORIAL FUND|111 W MONROE ST TAX DIV 10C CHICAGO IL 60603-0000|Philanthropy Voluntarism and Grantmaking Foundations N.E.C.|True|2016|2015.0|40455.0|13399.0|766837.0|0.0|0.0|0.0|[41.88035315, -87.6311364647904]
BUSH HOMEOWNERS AND TENANT ASSOC|8431 S MACKINAW AVE CHICAGO IL 60617-2628|Community Neighborhood Development Improvement (General) Community Improvement Capacity Building|False|2006||||||||[37.8687886, -122.2592009]
CHARLES W PALMER FAMILY FOUNDATION PALMER CHARLES W ET AL TTEES|PO BOX 803878 CHICAGO IL 60680-3878|Private Independent Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2014.0|436933.0|275022.0|3920389.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
BROTHER DAVID DARST CENTER FOR JUSTICE AND PEACE SPIRITUALITY AND|2834 S NORMAL AVE CHICAGO IL 60616-2516|Higher Education Institutions Educational Institutions and Related Activities|True|2015|2015.0|189218.0|195180.0|68419.0|0.0|47125.0|142093.0|[41.84249575, -87.6400494841962]
BRIDGING THE TYS TO JORDAN INC|7122 SOUTH VINCENNES AVE CHICAGO IL 60621-2661|Health - General and Rehabilitative N.E.C.|True|2015|2015.0|250107.0|257833.0|0.0|0.0|0.0|250107.0|[41.7652555714286, -87.6279005]
BULTASA BUDDHIST TEMPLE OF CHICAGO|4360 W MONTROSE AVE CHICAGO IL 60641-2018||True|2015|2015.0|248924.0|242708.0|2259547.0|610998.0|0.0|0.0|[41.9609230159328, -87.7376409131431]
CAA GOLF CLUB|70 W MADISON CHICAGO IL 60602-4252|Recreational Pleasure or Social Club Recreation Sports Leisure Athletics|False|2010||||||||[37.8687886, -122.2592009]
BRIGHAM FAMILY FOUNDATION IRRV TR UA MCGRATH JAMES J TTEE|111 W MONROE ST TAX DIV 10C CHICAGO IL 60603-0000|Private Grantmaking Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2016|2014.0|65506.0|42318.0|340558.0|0.0|0.0|0.0|[41.88035315, -87.6311364647904]
CENTER FOR RESEARCH LIBRARIES|6050 S KENWOOD AVE CHICAGO IL 60637-2804||True|2015|2015.0|7705129.0|8069316.0|15535617.0|7255603.0|365535.0|7096668.0|[41.78465775, -87.5935544005601]
BUILDERS ASSOCIATION OF GREATER CHICAGO SCHOLARSHIP FOUNDATION INC|5440 N CUMBERLAND AVE STE 302 CHICAGO IL 60656-1418|Scholarships Student Financial Aid Services Awards Educational Institutions and Related Activities|True|2015|2015.0|37806.0|27545.0|216465.0|193.0|20500.0|0.0|[41.97786245, -87.8374691317775]
CENTER FOR ECONOMIC PROGRESS|567 W LAKE ST STE 1150 CHICAGO IL 60661-1405||True|2015|2015.0|2977048.0|2980416.0|1407424.0|266350.0|3002886.0|0.0|[41.8855982, -87.6422429]
CHARLES BURRALL & F ALGER PIKE TR R63816004|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2016|2014.0|224555.0|240640.0|4600657.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
CFA SOCIETY OF CHICAGO|134 N LASALLE ST CHICAGO IL 60602-1086||True|2015|2015.0|1483760.0|1608360.0|2166898.0|332114.0|400704.0|948405.0|[37.8687886, -122.2592009]
CASA ESPERANZA PROJECT|8801 S SAGINAW AVE CHICAGO IL 60617-2427|Housing Development Construction Management Housing Shelter|True|2015|2015.0|87229.0|102603.0|53250.0|3350.0|87215.0|0.0|[41.7352318, -87.5594293396134]
CHARLES C SMITH FOUNDATION|10 S DEARBORN ST CHICAGO IL 60603-2300||True|2016|2015.0|16568.0|14322.0|247436.0|0.0|0.0|0.0|[41.8816079, -87.6301218]
BUENOS AIRES YOGA SCHOOL FOUNDATION|PO BOX 101223 CHICAGO IL 60610-8903|Alcohol Drug Abuse Treatment Only Mental Health Crisis Intervention|False|2013|2013.0|65659.0|55316.0|13178.0|953.0|65658.0|0.0|[37.8687886, -122.2592009]
BY THE HAND CLUB FOR KIDS|415 N LARAMIE AVE CHICAGO IL 60644-1907||True|2016|2015.0|8951363.0|5583535.0|20757257.0|7603483.0|8934526.0|0.0|[41.8880618577754, -87.7552359841055]
CHANGE YOUR LIFE MINISTRIES|3647 W 80TH ST CHICAGO IL 60652-2413|Corporate Foundations Philanthropy Voluntarism and Grantmaking Foundations|False|2011|2011.0|34832.0|17767.0|1.0|0.0|10727.0|24105.0|[37.8687886, -122.2592009]
CALLED2SERVE|4259 W HIRSCH ST CHICAGO IL 60651-1809|Youth Development N.E.C.|False|2009||||||||[37.8687886, -122.2592009]
BROWN PAPER BOX CO|3930 N PINE GROVE AVE APT 2212 CHICAGO IL 60613-5512|Theater Arts Culture and Humanities|False|2011||||||||[37.8687886, -122.2592009]
CAWTHRONE TR FBO GEORGETOWN IRRV TR 3400086100|10 S DEARBORN CHICAGO IL 60603-2300|Private Independent Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2016|2015.0|23566.0|36077.0|518717.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
CHICAGO ASTHMA CONSORTIUM|PO BOX 31757 CHICAGO IL 60631-0757|Health - General and Rehabilitative N.E.C.|True|2015|2015.0|139926.0|130947.0|175176.0|40333.0|77421.0|55009.0|[41.9406109, -87.8359718]
CHICAGO DEFENDER CHARITIES INC|700 EAST OAKWOOD BLVD 5TH FLOOR CHICAGO IL 60653-2312|Community Service Clubs Community Improvement Capacity Building|True|2016|2015.0|788978.0|775454.0|27675.0|134147.0|788978.0|0.0|[41.82295565, -87.6094660148558]
CHICAGO PUBLIC LIBRARY FOUNDATION|20 N MICHIGAN AVE CHICAGO IL 60602-4811|Libraries (B71I) Educational Institutions and Related Activities|True|2015|2015.0|8349669.0|6257337.0|32937479.0|305802.0|7466454.0|0.0|[41.8827545, -87.6247213]
