,iyear,imonth,iday,city,latitude,longitude,attacktype1_txt,targtype1_txt,nkill,summary
1141,1976,6,25,New York City,40.712784,-74.005941,Bombing/Explosion,Business,0.0,
1142,1976,6,25,New York City,40.712784,-74.005941,Bombing/Explosion,Business,0.0,
1143,1976,6,25,New York City,40.712784,-74.005941,Bombing/Explosion,Police,0.0,
1144,1976,6,25,New York City,40.712784,-74.005941,Bombing/Explosion,Business,0.0,
1145,1976,6,25,New York City,40.712784,-74.005941,Bombing/Explosion,Business,0.0,
1146,1976,6,25,New York City,40.712784,-74.005941,Bombing/Explosion,Business,0.0,
1147,1976,7,1,San Francisco,37.777125,-122.41964399999999,Assassination,Government (Diplomatic),0.0,
1148,1976,7,1,Newburyport,42.811978,-70.872638,Bombing/Explosion,Government (General),0.0,"07/01/1976: The Essex County Courthouse was bombed in Newburyport, Massachusetts, United States, by four men who were members of the Fred Hampton Unit of the People's Forces. The explosion occurred in the second-floor probation office and caused severe damage including a 10-foot hole in the floor, windows shattered and damage to the outside brick wall, but no casualties resulted from this incident.  The bombing is linked to the an explosive attack on the Dorchester Army National Guard in Boston as well as the destruction of an airliner at Logan International Airport on the same day (197607020008, 197607020009) and also the bombing of a post office in Seabrook, New Hampshire (197607020007).  In October 1976, Everett C. Carlson was convicted and sentenced to ten years in prison for transporting explosives in the three attacks as was Richard J. Picariello in February 1977, and in March 1977, Edward P. Gullion was also convicted and awaiting sentencing; Joseph Aceto was also responsible for the attacks and pleaded guilty in September 1976 and subsequently became a government witness in the later trials."
1149,1976,7,1,San Francisco,37.777125,-122.41964399999999,Bombing/Explosion,Government (Diplomatic),0.0,
1150,1976,7,2,Seabrook,42.875679999999996,-70.871914,Bombing/Explosion,Government (General),0.0,
1151,1976,7,2,Boston,42.358635,-71.056699,Bombing/Explosion,Military,0.0,
1152,1976,7,2,Boston,42.358635,-71.056699,Bombing/Explosion,Airports & Aircraft,0.0,
1153,1976,7,4,Revere,42.40807,-71.013589,Bombing/Explosion,Business,0.0,"07/04/1976: A bomb exploded at the First National Bank of Boston in the Northgate Shopping Center in Revere, Massachusetts, United States.  The United Freedom Front was responsible for the explosion, which occurred after the bomb was thrown from an automobile.  The blast caused damage to the front entrance of the bank, blowing out the glass front. It is unknown whether there were any injuries or fatalities in this incident."
1154,1976,7,12,New York City,40.78306,-73.971249,Bombing/Explosion,Business,0.0,"07/12/1976: Members of the Armed Forces for National Liberation (FALN) planted and set off two incendiary devices hidden in cigarette packs in Ohrbach's department store on 34th Street in New York City in the United States.  The devices were made of a chemical mixture and a flash light bulb, and then attached to a wristwatch battery and placed in cigarette packs.  FALN claimed the attack and said that they were protesting the presence of Puerto Rican delegation at the Democratic National Convention. These were two in a series of ten department store bombings in New York on this day.  Though FALN claimed they planted twelve devices, only ten were found.  It is unknown whether any injuries, fatalities, or damage resulted from this incident."
1155,1976,7,12,New York City,40.78306,-73.971249,Bombing/Explosion,Business,0.0,"07/12/1976: Members of the Armed Forces for National Liberation (FALN) planted and set off two incendiary devices hidden in cigarette packs in Altman's department store on Fifth Avenue in New York City in the United States.  The devices were made of a chemical mixture and a flash light bulb, and then attached to a wristwatch battery and placed in cigarette packs.  FALN claimed the attack and said that they were protesting the presence of Puerto Rican delegation at the Democratic National Convention. These were two in a series of ten department store bombings in New York on this day.  Though FALN claimed they planted twelve devices, only ten were found."
1156,1976,7,12,New York City,40.78306,-73.971249,Bombing/Explosion,Business,0.0,"07/12/1976: Members of the Armed Forces for National Liberation (FALN) planted and set off two incendiary devices hidden in cigarette packs in Lord & Taylor's department store on Fifth Avenue in New York City in the United States.  The devices were made of a chemical mixture and a flash light bulb, and then attached to a wristwatch battery and placed in cigarette packs.  FALN claimed the attack and said that they were protesting the presence of Puerto Rican delegation at the Democratic National Convention. These were two in a series of ten department store bombings in New York on this day.  Though FALN claimed they planted twelve devices, only ten were found."
1157,1976,7,12,New York City,40.78306,-73.971249,Bombing/Explosion,Business,0.0,"07/12/1976: Police discovered two incendiary devices hidden in cigarette packs in Gimbel's department store on 33rd Street in New York City in the United States.  The devices were made of a chemical mixture and a flash light bulb, and then attached to a wristwatch battery and placed in cigarette packs.  The Armed Forces for National Liberation (FALN) claimed the attack and said that they were protesting the presence of Puerto Rican delegation at the Democratic National Convention. These were two in a series of ten department store bombings in New York on this day.  Though FALN claimed they planted twelve devices, only ten were found."
1158,1976,7,12,New York City,40.78306,-73.971249,Bombing/Explosion,Business,0.0,"07/12/1976: Members of the Armed Forces for National Liberation (FALN) planted and set off an incendiary device hidden in a cigarette pack in Macy's department store on 34th Street in New York City in the United States.  The device was made of a chemical mixture and a flash light bulb, and then attached to a wristwatch battery and placed in a cigarette pack.  FALN claimed the attack and said that they were protesting the presence of Puerto Rican delegation at the Democratic National Convention. This was one in a series of ten department store bombings in New York on this day.  Though FALN claimed they planted twelve devices, only ten were found."
1159,1976,7,12,New York City,40.78306,-73.971249,Bombing/Explosion,Business,0.0,"07/12/1976: Members of the Armed Forces for National Liberation (FALN) planted and set off an incendiary device hidden in a cigarette pack in Korvettes department store on 34th Street in New York City in the United States.  The device was made of a chemical mixture and a flash light bulb, and then attached to a wristwatch battery and placed in a cigarette pack.  FALN claimed the attack and said that they were protesting the presence of Puerto Rican delegation at the Democratic National Convention. This was one in a series of ten department store bombings in New York on this day.  Though FALN claimed they planted twelve devices, only ten were found."
1160,1976,7,24,New York City,40.712784,-74.005941,Bombing/Explosion,Business,0.0,
1161,1976,7,26,New York City,40.712784,-74.005941,Assassination,Government (General),0.0,
1162,1976,8,13,Washington,38.890370000000004,-77.031959,Assassination,Government (Diplomatic),0.0,
1163,1976,8,19,Washington,38.890370000000004,-77.031959,Assassination,Government (Diplomatic),0.0,
1164,1976,9,6,Hyattsville,38.95259,-76.942074,Unarmed Assault,Private Citizens & Property,0.0,"9/6/1976: James Clayton Vaughn Jr. sprayed chemical mace on an African American male and his White girlfriend in a Maryland Suburb of Washington, District of Columbia, in the United States.  It is unknown if either individual sustained any injuries.  A few days after he was arrested, he officially changed his name to Joseph Paul Franklin."
1165,1976,9,10,New York City,40.712784,-74.005941,Hijacking,Airports & Aircraft,1.0,
1166,1976,9,10,Chicago,41.88415,-87.632409,Bombing/Explosion,Government (General),0.0,
1167,1976,9,10,Chicago,41.88415,-87.632409,Bombing/Explosion,Business,0.0,
1168,1976,9,10,New York City,40.712784,-74.005941,Bombing/Explosion,Transportation,1.0,
1169,1976,9,16,Elizabeth,40.663517,-74.211467,Bombing/Explosion,Maritime,0.0,
1170,1976,9,20,San Francisco,37.777125,-122.41964399999999,Bombing/Explosion,Government (Diplomatic),0.0,
1171,1976,9,21,New York City,40.78306,-73.971249,Bombing/Explosion,Government (General),0.0,"09/21/1976: A bomb exploded on the 24th floor of the Hilton Hotel in New York in the United States.  An hour after the blast, a caller to the New York Post, claiming to be a member of the Armed Forces for Liberation (FALN) claimed responsibility for the attack.  Additionally, a written message was taped to a telephone booth at 53rd Street and Fifth Avenue, about a block away from the hotel, in which FALN stated that the blast was an attempt to protest the appearance of Rafael Hernandez Colon, the Governor of Puerto Rico, who was attending a political fund-raising dinner on the second floor of the hotel to raise funds for his re-election.  The bombing caused minor damage to the hotel, but there were no casualties in the blast."
1172,1976,9,30,New York City,40.712784,-74.005941,Bombing/Explosion,Government (General),0.0,
1173,1976,10,1,Valley Falls,42.903411,-73.562616,Bombing/Explosion,Utilities,0.0,
1174,1976,10,24,New York City,40.712784,-74.005941,Facility/Infrastructure Attack,Government (Diplomatic),0.0,
1175,1976,10,25,San Juan,18.46617,-66.106654,Assassination,Government (General),,
1176,1976,12,1,New York City,40.78306,-73.971249,Facility/Infrastructure Attack,Government (General),0.0,"12/1/1976: In a series of four related attacks, unknown perpetrators sent out an incendiary device, placed in a nine-by-twelve inch manila envelope, addressed to the United States Department of Justice in New York City in the United States.  The firebomb was discovered by mailman Robert Panzone in a mailbox on the intersection of 42nd Street and Vanderbilt Avenue in Manhattan New York.  Panzone sustained minor burns on his hands."
1177,1976,12,1,New York City,40.78306,-73.971249,Facility/Infrastructure Attack,Government (General),0.0,"12/1/1976: In a series of four related attacks, unknown perpetrators sent out an incendiary device, placed in a nine-by-twelve inch manila envelope, addressed to the President-Elect Jimmy Carter.  The firebomb was discovered in a mailbox on Fifth Avenue and 43 Street in Manhattan, New York in the United States.  There were no casualties and it is unknown if the device caused any damage."
1178,1976,12,1,New York City,40.78306,-73.971249,Facility/Infrastructure Attack,Government (General),0.0,"12/1/1976: In a series of four related attacks, unknown perpetrators sent out an incendiary device, placed in a nine-by-twelve inch manila envelope, addressed to the Central Intelligence Agency.  The firebomb was discovered smoking in a mail-chute in the Leftcourt-Marlboro Building in Manhattan, New York in the United States.  There were no casualties, and it is unknown whether the device caused any damage."
1179,1976,12,1,New York City,40.78306,-73.971249,Facility/Infrastructure Attack,Government (General),0.0,"12/1/1976: In a series of four related attacks, unknown perpetrators sent out an incendiary device, placed in a nine-by-twelve inch manila envelope, addressed to the Federal Bureau of Investigation in New York City in the United States.  The firebomb was discovered at the General Post Office in Manhattan New York.  There were no casualties and it is unknown if the device caused any damage."
1180,1976,12,6,Washington,38.887577,-77.015237,Bombing/Explosion,Government (General),0.0,"12/6/1976: Police intercepted a bomb, before it detonated, in the fifth-floor mailroom of  the North Building of Department of Health, Education, and Welfare at 300 Independence Ave SW, Washington, DC, United States, which was being used as headquarters by President-elect Carter and his transition team.  Police were able to dismantle the bomb, which was placed in a package; officials said the bomb malfunctioned and failed to detonate.  Staff were able to identify wires and a battery through the  X-ray screening device used to check all incoming mail.  There were no casualties in this incident, nor was there any property damage, and the perpetrator(s) are unknown."
